run	set	worker	status	tsload	tssend	doc1img	doc1txt	doc1keys	doc1rel	doc2img	doc2txt	doc2keys	doc2rel	doc3img	doc3txt	doc3keys	doc3rel	doc4img	doc4txt	doc4keys	doc4rel	doc5img	doc5txt	doc5keys	doc5rel	kfails	tfails	comment
1	823	261	Accepted	12/09/2011 19:57:56	12/09/2011 19:59:06	13.50	0.00	2	1	13.45	0.00	1	1	15.16	0.00	1	0	14.23	0.00	1	0	11.60	0.00	2	1	0	0	""
1	797	538	Accepted	12/09/2011 19:57:59	12/09/2011 20:20:54	1274.04	0.00	1	1	17.27	0.00	2	2	18.19	0.00	2	2	40.61	0.00	2	1	23.29	0.00	1	1	0	0	""
1	29	161	Preview	12/09/2011 19:58:00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	29	161	Skipped	12/09/2011 19:58:03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	417	561	Preview	12/09/2011 19:58:04	12/09/2011 20:00:25	140.17	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	840	88	Accepted	12/09/2011 19:58:10	12/09/2011 20:01:13	98.07	0.00	2	1	21.07	0.00	1	1	14.43	0.00	2	0	27.50	0.00	2	0	20.17	0.00	1	0	0	0	""
1	64	161	Preview	12/09/2011 19:58:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	64	161	Skipped	12/09/2011 19:58:16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	8	161	Preview	12/09/2011 19:58:25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	8	161	Skipped	12/09/2011 19:58:27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	749	161	Preview	12/09/2011 19:58:38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	749	161	Skipped	12/09/2011 19:58:41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	758	538	Preview	12/09/2011 19:58:46	12/09/2011 20:01:57	190.05	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	414	538	Preview	12/09/2011 19:58:48	12/09/2011 20:01:49	180.05	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	110	538	Preview	12/09/2011 19:58:49	12/09/2011 20:01:51	180.16	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	561	538	Preview	12/09/2011 19:58:50	12/09/2011 20:01:43	170.04	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	46	161	Preview	12/09/2011 19:58:51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	446	538	Preview	12/09/2011 19:58:53	12/09/2011 20:01:33	160.05	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	46	161	Skipped	12/09/2011 19:58:53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	788	538	Preview	12/09/2011 19:58:54	12/09/2011 20:01:36	160.07	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	429	538	Preview	12/09/2011 19:58:55	12/09/2011 20:01:27	150.11	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	460	538	Preview	12/09/2011 19:58:57	12/09/2011 20:01:28	150.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	454	538	Preview	12/09/2011 19:58:58	12/09/2011 20:01:21	140.05	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	11	538	Preview	12/09/2011 19:59:01	12/09/2011 19:59:12	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	759	161	Preview	12/09/2011 19:59:03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	759	161	Skipped	12/09/2011 19:59:05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	457	261	Preview	12/09/2011 19:59:08	12/09/2011 19:59:39	30.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	791	161	Preview	12/09/2011 19:59:15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	791	161	Skipped	12/09/2011 19:59:17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	11	538	Accepted	12/09/2011 19:59:21	12/09/2011 20:01:13	26.49	0.00	1	2	23.27	0.00	1	2	13.53	0.00	1	2	24.44	0.00	2	1	22.31	0.00	1	2	0	0	""
1	792	161	Preview	12/09/2011 19:59:27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	792	161	Skipped	12/09/2011 19:59:29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	456	161	Preview	12/09/2011 19:59:40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	456	161	Skipped	12/09/2011 19:59:42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	839	322	Preview	12/09/2011 19:59:49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	455	161	Preview	12/09/2011 19:59:52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	455	161	Skipped	12/09/2011 19:59:54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	625	161	Preview	12/09/2011 20:00:06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	625	161	Skipped	12/09/2011 20:00:08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	420	120	Preview	12/09/2011 20:00:14	12/09/2011 20:02:55	160.03	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	615	161	Preview	12/09/2011 20:00:18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	615	161	Skipped	12/09/2011 20:00:20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	803	161	Preview	12/09/2011 20:00:30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	803	161	Skipped	12/09/2011 20:00:33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	18	561	Preview	12/09/2011 20:00:36	12/09/2011 20:02:57	140.29	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	454	161	Preview	12/09/2011 20:00:44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	454	161	Skipped	12/09/2011 20:00:45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	839	161	Preview	12/09/2011 20:00:56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	839	161	Skipped	12/09/2011 20:00:58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	436	161	Preview	12/09/2011 20:01:11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	436	161	Skipped	12/09/2011 20:01:14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	104	538	Accepted	12/09/2011 20:01:17	12/09/2011 20:22:05	1187.15	0.00	1	2	15.95	0.00	1	1	9.93	0.00	1	2	16.40	0.00	2	1	18.54	0.00	1	2	0	0	""
1	100	88	Accepted	12/09/2011 20:01:19	12/09/2011 20:03:54	26.70	0.00	2	0	10.40	0.00	1	0	17.10	0.00	2	0	80.69	0.00	2	1	18.66	0.00	1	0	0	0	""
1	829	395	Preview	12/09/2011 20:01:20	12/09/2011 20:01:51	30.04	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	412	538	Preview	12/09/2011 20:01:22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	440	161	Preview	12/09/2011 20:01:25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	409	538	Accepted	12/09/2011 20:01:27	12/09/2011 20:04:43	64.84	0.00	1	2	39.07	0.00	2	0	18.98	0.00	2	2	38.96	0.00	2	1	32.92	0.00	2	1	0	0	""
1	440	161	Skipped	12/09/2011 20:01:27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	460	538	Accepted	12/09/2011 20:01:29	12/09/2011 20:06:34	207.13	0.00	1	2	24.35	0.00	2	2	19.79	0.00	1	1	32.50	0.00	2	2	20.71	0.00	2	1	0	0	""
1	429	538	Accepted	12/09/2011 20:01:34	12/09/2011 20:08:16	335.86	0.00	2	1	26.31	0.00	2	2	7.42	0.00	2	2	12.99	0.00	1	2	19.01	0.00	2	1	0	0	""
1	761	161	Preview	12/09/2011 20:01:37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	788	538	Accepted	12/09/2011 20:01:39	12/09/2011 20:09:57	444.76	0.00	1	1	15.55	0.00	1	2	18.12	0.00	2	2	9.72	0.00	2	2	8.84	0.00	2	2	0	0	""
1	761	161	Skipped	12/09/2011 20:01:40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	446	538	Accepted	12/09/2011 20:01:41	12/09/2011 20:11:04	515.32	0.00	2	1	14.54	0.00	2	2	7.94	0.00	2	2	9.54	0.00	2	2	14.56	0.00	2	1	0	0	""
1	561	538	Accepted	12/09/2011 20:01:47	12/09/2011 20:12:52	589.38	0.00	2	2	26.84	0.00	1	1	16.13	0.00	2	2	14.56	0.00	1	2	17.42	0.00	1	1	0	0	""
1	837	161	Preview	12/09/2011 20:01:49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	837	161	Skipped	12/09/2011 20:01:51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	110	538	Accepted	12/09/2011 20:01:52	12/09/2011 20:14:50	731.44	0.00	1	1	7.01	0.00	1	1	17.35	0.00	2	2	9.81	0.00	1	1	11.83	0.00	2	1	0	0	""
1	414	538	Accepted	12/09/2011 20:01:54	12/09/2011 20:17:10	832.49	0.00	1	2	7.93	0.00	1	2	32.90	0.00	1	1	19.26	0.00	2	1	21.52	0.00	1	1	0	0	""
1	758	538	Accepted	12/09/2011 20:01:57	12/09/2011 20:18:35	934.73	0.00	2	1	29.18	0.00	1	1	11.12	0.00	2	2	12.78	0.00	1	1	10.10	0.00	1	1	0	0	""
1	435	685	Preview	12/09/2011 20:01:58	12/09/2011 20:05:09	191.16	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	789	161	Preview	12/09/2011 20:02:00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	829	395	Accepted	12/09/2011 20:02:01	12/09/2011 20:06:07	86.68	0.00	2	1	40.16	0.00	1	1	63.81	0.00	1	2	20.52	0.00	2	0	34.61	0.00	1	1	0	0	""
1	563	161	Accepted	12/09/2011 20:02:05	12/09/2011 20:03:00	15.81	0.00	2	0	8.39	0.00	1	2	12.60	0.00	1	1	8.36	0.00	2	1	8.45	0.00	1	1	0	0	""
1	782	746	Preview	12/09/2011 20:02:45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	782	746	Accepted	12/09/2011 20:02:50	12/09/2011 20:03:51	13.10	0.00	1	2	7.30	0.00	1	2	14.44	0.00	1	2	9.64	0.00	1	2	15.42	0.00	1	1	0	0	""
1	103	561	Preview	12/09/2011 20:02:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	420	120	Accepted	12/09/2011 20:03:01	12/09/2011 20:11:22	57.57	0.00	1	2	157.65	0.00	1	1	92.49	0.00	1	0	87.58	0.00	1	0	104.99	0.00	2	1	0	0	"nice"
1	467	161	Skipped	12/09/2011 20:03:03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	411	561	Accepted	12/09/2011 20:03:04	12/09/2011 20:06:04	71.39	0.00	1	0	19.28	0.00	1	0	29.78	0.00	1	0	20.69	0.00	1	0	38.25	0.00	2	0	0	0	""
1	465	557	Preview	12/09/2011 20:03:25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	841	561	Preview	12/09/2011 20:03:26	12/09/2011 20:15:49	741.40	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	465	557	Accepted	12/09/2011 20:03:30	12/09/2011 20:06:21	31.67	0.00	1	0	20.58	0.00	1	0	20.38	0.00	2	1	78.94	0.00	2	1	18.62	0.00	1	0	1	0	""
1	786	161	Preview	12/09/2011 20:03:34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	786	161	Accepted	12/09/2011 20:03:36	12/09/2011 20:04:19	12.28	0.00	1	1	5.92	0.00	1	0	8.87	0.00	1	0	7.40	0.00	1	0	7.16	0.00	1	0	0	0	""
1	757	746	Accepted	12/09/2011 20:03:54	12/09/2011 20:05:18	24.07	0.00	1	0	7.54	0.00	2	0	26.47	0.00	2	0	14.37	0.00	1	0	10.79	0.00	2	0	0	0	""
1	118	88	Accepted	12/09/2011 20:03:59	12/09/2011 20:07:26	58.10	0.00	1	2	64.45	0.00	1	2	28.88	0.00	1	1	23.23	0.00	2	2	30.75	0.00	1	2	0	0	""
1	604	161	Preview	12/09/2011 20:04:21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	604	161	Accepted	12/09/2011 20:04:26	12/09/2011 20:05:05	14.48	0.00	1	0	3.72	0.00	1	1	5.13	0.00	2	0	5.51	0.00	1	1	10.20	0.00	2	1	0	1	""
1	425	538	Accepted	12/09/2011 20:04:47	12/09/2011 20:23:26	1052.79	0.00	2	1	7.74	0.00	2	2	26.06	0.00	2	0	15.22	0.00	1	2	15.93	0.00	1	2	0	0	""
1	753	161	Preview	12/09/2011 20:05:08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	753	161	Accepted	12/09/2011 20:05:14	12/09/2011 20:05:50	12.83	0.00	1	2	5.89	0.00	2	0	5.95	0.00	1	0	5.46	0.00	1	0	5.97	0.00	1	0	0	0	""
1	617	746	Accepted	12/09/2011 20:05:22	12/09/2011 20:06:23	26.81	0.00	1	1	10.62	0.00	2	0	5.55	0.00	1	2	6.49	0.00	1	0	10.19	0.00	2	2	0	0	""
1	800	161	Accepted	12/09/2011 20:05:53	12/09/2011 20:06:31	9.89	0.00	2	0	7.57	0.00	2	1	8.08	0.00	2	1	7.43	0.00	1	0	4.62	0.00	1	0	0	0	""
1	43	561	Preview	12/09/2011 20:06:08	12/09/2011 20:06:19	10.03	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	835	395	Accepted	12/09/2011 20:06:10	12/09/2011 20:11:57	17.80	0.00	2	0	58.59	0.00	2	0	147.98	0.00	1	1	19.92	0.00	2	2	100.46	0.00	1	0	0	0	""
1	43	561	Accepted	12/09/2011 20:06:23	12/09/2011 20:08:52	36.91	0.00	1	2	15.23	0.00	2	0	22.28	0.00	2	2	30.98	0.00	2	0	40.51	0.00	2	2	1	0	""
1	417	557	Accepted	12/09/2011 20:06:25	12/09/2011 20:08:11	13.03	0.00	2	0	12.97	0.00	2	0	26.13	0.00	1	1	17.02	0.00	2	2	36.66	0.00	1	2	1	0	""
1	831	746	Accepted	12/09/2011 20:06:26	12/09/2011 20:07:55	14.69	0.00	2	0	11.98	0.00	2	1	12.17	0.00	2	1	8.04	0.00	2	0	41.96	0.00	2	1	1	0	""
1	545	464	Preview	12/09/2011 20:06:27	12/09/2011 20:07:08	40.08	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	825	161	Accepted	12/09/2011 20:06:34	12/09/2011 20:07:29	20.17	0.00	2	0	7.14	0.00	2	2	10.25	0.00	1	2	10.39	0.00	2	1	6.37	0.00	2	0	0	0	""
1	760	538	Preview	12/09/2011 20:06:39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	545	464	Accepted	12/09/2011 20:07:19	12/09/2011 20:09:29	42.89	0.00	1	0	37.07	0.00	2	0	16.69	0.00	2	0	20.56	0.00	2	0	12.14	0.00	1	0	0	0	""
1	422	275	Preview	12/09/2011 20:07:24	12/09/2011 20:08:05	40.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	410	88	Accepted	12/09/2011 20:07:32	12/09/2011 20:10:19	18.03	0.00	2	0	16.27	0.00	1	0	48.00	0.00	1	1	67.32	0.00	2	0	16.83	0.00	1	0	1	0	""
1	609	161	Accepted	12/09/2011 20:07:32	12/09/2011 20:08:21	13.17	0.00	2	1	5.33	0.00	2	2	5.63	0.00	1	2	10.32	0.00	2	0	14.26	0.00	1	0	0	0	""
1	38	746	Skipped	12/09/2011 20:07:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	68	557	Accepted	12/09/2011 20:08:15	12/09/2011 20:09:27	17.47	0.00	1	2	12.63	0.00	2	0	15.99	0.00	1	0	12.15	0.00	1	0	13.00	0.00	2	0	0	0	""
1	49	538	Accepted	12/09/2011 20:08:20	12/09/2011 20:24:57	937.98	0.00	1	2	14.05	0.00	1	2	10.40	0.00	1	1	10.03	0.00	1	1	23.46	0.00	1	0	0	0	""
1	10	161	Accepted	12/09/2011 20:08:24	12/09/2011 20:09:16	11.55	0.00	2	0	6.36	0.00	2	1	15.65	0.00	2	0	7.10	0.00	2	2	10.71	0.00	2	2	0	0	""
1	5	561	Accepted	12/09/2011 20:09:02	12/09/2011 20:12:06	48.49	0.00	1	2	25.52	0.00	1	2	16.86	0.00	1	2	45.44	0.00	2	2	44.43	0.00	1	2	0	0	""
1	427	161	Accepted	12/09/2011 20:09:18	12/09/2011 20:10:04	9.85	0.00	2	2	11.29	0.00	1	2	3.92	0.00	1	1	11.23	0.00	2	2	8.12	0.00	2	2	0	1	""
1	113	557	Accepted	12/09/2011 20:09:30	12/09/2011 20:10:56	17.41	0.00	2	1	19.19	0.00	2	1	14.07	0.00	2	2	17.94	0.00	2	1	16.10	0.00	1	2	0	0	""
1	760	464	Preview	12/09/2011 20:09:33	12/09/2011 20:09:43	10.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	841	464	Preview	12/09/2011 20:09:51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	554	464	Accepted	12/09/2011 20:09:59	12/09/2011 20:11:35	19.19	0.00	1	0	25.16	0.00	1	2	22.42	0.00	1	0	16.47	0.00	2	2	13.04	0.00	2	0	1	0	""
1	103	538	Accepted	12/09/2011 20:10:02	12/09/2011 20:26:43	917.10	0.00	2	2	24.93	0.00	1	2	19.72	0.00	2	2	16.62	0.00	2	1	22.47	0.00	2	2	0	0	""
1	120	161	Accepted	12/09/2011 20:10:07	12/09/2011 20:10:51	12.52	0.00	1	0	6.95	0.00	1	0	5.83	0.00	2	0	5.79	0.00	1	2	12.84	0.00	1	0	0	0	""
1	441	88	Accepted	12/09/2011 20:10:30	12/09/2011 20:14:09	55.37	0.00	1	1	12.82	0.00	1	1	32.68	0.00	1	1	85.74	0.00	1	1	30.67	0.00	1	2	1	0	""
1	756	161	Accepted	12/09/2011 20:10:54	12/09/2011 20:11:36	13.59	0.00	2	2	4.27	0.00	2	1	8.25	0.00	1	0	7.29	0.00	2	0	7.80	0.00	2	2	0	1	""
1	762	557	Accepted	12/09/2011 20:10:59	12/09/2011 20:12:34	18.96	0.00	2	0	25.98	0.00	1	1	22.64	0.00	1	2	7.74	0.00	1	0	18.24	0.00	1	0	0	0	""
1	412	538	Accepted	12/09/2011 20:11:08	12/09/2011 20:28:54	962.22	0.00	2	2	22.30	0.00	2	2	19.17	0.00	2	2	19.77	0.00	1	1	42.32	0.00	1	1	0	0	""
1	841	120	Preview	12/09/2011 20:11:25	12/09/2011 20:11:46	20.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	564	161	Accepted	12/09/2011 20:11:39	12/09/2011 20:12:23	8.95	0.00	1	2	6.92	0.00	1	1	11.08	0.00	2	2	8.09	0.00	2	1	8.76	0.00	2	1	0	0	""
1	610	464	Preview	12/09/2011 20:11:40	12/09/2011 20:11:51	10.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	841	120	Accepted	12/09/2011 20:11:51	12/09/2011 20:17:12	58.79	0.00	1	2	63.34	0.00	2	0	55.85	0.00	2	2	65.73	0.00	1	0	77.43	0.00	2	0	0	0	"nice"
1	610	464	Accepted	12/09/2011 20:11:54	12/09/2011 20:13:06	16.10	0.00	1	0	15.44	0.00	2	0	10.53	0.00	1	0	11.51	0.00	2	0	17.52	0.00	2	0	0	0	""
1	433	395	Accepted	12/09/2011 20:11:59	12/09/2011 20:14:06	35.75	0.00	2	0	20.77	0.00	2	0	12.40	0.00	1	0	29.89	0.00	2	0	27.62	0.00	2	0	0	0	""
1	452	561	Accepted	12/09/2011 20:12:13	12/09/2011 20:32:00	23.46	0.00	2	0	47.30	0.00	1	0	95.44	0.00	2	2	305.72	0.00	1	0	710.94	0.00	1	0	0	0	""
1	453	161	Accepted	12/09/2011 20:12:26	12/09/2011 20:13:22	9.52	0.00	1	0	10.61	0.00	2	0	8.62	0.00	1	0	13.39	0.00	1	0	13.40	0.00	2	1	0	0	""
1	553	557	Accepted	12/09/2011 20:12:37	12/09/2011 20:13:53	36.44	0.00	2	0	8.47	0.00	1	0	7.71	0.00	1	2	13.22	0.00	2	0	10.57	0.00	2	0	0	0	""
1	760	538	Preview	12/09/2011 20:12:56	12/09/2011 20:13:17	20.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
1	70	464	Preview	12/09/2011 20:13:09	12/09/2011 20:15:20	25.69	0.00	NA	NA	21.11	0.00	NA	NA	20.83	0.00	NA	NA	16.19	0.00	NA	NA	46.43	0.00	NA	NA	NA	NA	NA
1	50	161	Accepted	12/09/2011 20:13:25	12/09/2011 20:14:18	9.11	0.00	2	1	13.83	0.00	1	0	7.98	0.00	2	0	8.65	0.00	1	2	12.98	0.00	2	2	0	0	""
1	602	557	Accepted	12/09/2011 20:13:56	12/09/2011 20:15:31	20.73	0.00	1	0	10.83	0.00	1	2	18.44	0.00	2	1	25.34	0.00	2	0	18.27	0.00	1	2	1	0	""
